"abdt","female","black","hispanic","othrace","dep","q1","q2","q3","q4","q5","q6","recall","agelt35","agegt54","durable","nondurable","lusd","husd","muld","c1","c2","ate","var_ate"
10859,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.530373606134437,1.72998053852494,0.027249983985622,0.00694631715966708
10607,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.71412213409738,0.16064804526661,-0.00217896537103832,0.0136572520685874
10810,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.27298354404754,0.941089756815655,0.118010109088957,0.0404806642542089
10663,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.915397762164494,-0.676891395118267,-0.277840460493187,0.0257478901778196
10684,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.650344378848812,0.0583242531606035,0.168525684260645,0.00711378890201097
10866,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5896565237248,1.73000795868049,0.128978835186718,0.0139414064951163
10586,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.12094998109987,-2.08610374540549,-0.0361777685010398,0.00943860270329096
10614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.391451186121684,0.391175752236348,-0.0286454177608661,0.0197518747783899
10747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.522374713680636,-0.100922567329319,0.0638963712507706,0.00875919622532578
10719,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.853682952600433,-0.155982842432397,-0.0449080472982028,0.0589577929008607
10474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.663459934044911,-3.14577013583685,0.0300959121096057,0.0136099829344178
10656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.451595946823754,-1.19866622520677,-0.0478382309710357,0.0188676736197676
10705,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.693682038943231,-0.922146903687793,-0.101398433584179,0.0105809680715028
10684,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.82904059612322,-0.377103688584624,0.0669028228987914,0.00269969072556419
10817,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.474882684793553,0.684564910482168,-0.100051319671935,0.00987889658767799
10684,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.83653248255491,-0.366614131605375,-0.233853425960235,0.0138344428400836
10530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.91650096914243,-0.310378777178931,0.0227423234088997,0.0124848495715414
10768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.597330891439092,0.416042884404873,-0.0319516759696191,0.0174332011660804
10880,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.339608186039286,1.46236348195181,-0.0155489772860864,0.0601664471181026
10698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.435650149656803,0.719032813558833,-0.0565995622133314,0.0145976306215667
10740,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-0.725822297904869,-0.337081960434524,-0.0493757254010775,0.0195779490632547
10572,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.67270479336013,-0.252221326838381,-0.105189514956653,0.0291946051651115
10838,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.56860322313301,0.0927290813144949,-0.257207410071154,0.039436106500471
10838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.660196659721442,0.682592689305547,0.0557238399489445,0.0298846272277215
10600,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.13518621069876,0.554419656559226,0.0919955525388607,0.00809999642563015
10796,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.465471470077858,1.19224456954123,0.0594679221749302,0.00663363939742307
10810,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.38672709707854,0.914462196481137,0.128163319619803,0.0370349852844137
10845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.147686609447186,2.0027176963929,-0.120934825083616,0.0283721403219352
10782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.419742926345046,0.486887836812051,-0.107185877219083,0.0175475998344426
10873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.0493274355697829,1.72263828374041,0.0520778798732232,0.0537915804349088
10719,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.559537789307949,0.945337088895642,-0.169081618223712,0.0274564745105737
10544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.781283904294565,-1.19497414370522,-0.0581540639991298,0.0263501728170288
10614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.268807274930289,-0.546729575270075,-0.120690142207917,0.0239262879395123
10866,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.920239745217298,2.11220021810588,-0.0294841298740053,0.0172551636062173
10523,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0422000204398566,-2.25439204768749,-0.029106475503545,0.0226270550994166
10768,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.264422402552726,0.579917209698525,-0.0836741092184811,0.00869609918761182
10565,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2.00583989223093,-0.664156428031823,0.013881394484849,0.0148210269034091
10593,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.72669528775385,0.107338084286475,0.0326078697086294,0.0185859075402556
10740,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.339909466707563,-0.892056259652649,-0.115177412947559,0.0171454211467481
10649,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1.09664317349812,-0.85546832754072,-0.0930307616773119,0.0392800872194622
10523,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.200965440621599,-1.55307841460275,0.112042360080008,0.032511032921094
10831,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.22970812290838,0.934605742655735,0.20030098824495,0.0140910961584685
10558,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.734624843087961,-1.13211189234557,-0.0941217289203084,0.0212688690287893
10698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.083146477445688,-0.574437213038456,-0.215164795179114,0.0457255029176358
10572,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1.06168846702656,-0.723950403171871,-0.134007650284501,0.00940337111118949
10635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.146205171465512,-0.822329332890736,-0.20388241991431,0.00706421568787208
10628,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1.07778344301341,-0.935433269010925,-0.186528000624388,0.0280233666932
10544,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.55273365999267,-1.63698779842621,-0.295449592117441,0.0622781198925601
10642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.037669370456769,-0.778139360973629,-0.179438126672213,0.0139515359975422
10796,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,-1.37018092837765,0.453748842162067,0.0890852429609875,0.0292572408002507
10831,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0410652143541218,1.18492902357951,-0.231850358136417,0.0246609632061883
10691,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.100566774924785,-0.536690022308744,-0.101885948166099,0.0161211067986066
10670,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.177638055606687,-0.689054430440403,-0.21731030557201,0.0135511498260969
10817,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0773452423179245,1.06721689137959,-0.256208734787479,0.0239313849423556
10544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.00179203715744,-2.00684067658231,-0.0586671393734098,0.00796901419446357
10740,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.305633791608358,-0.888344155311329,-0.136617781430869,0.0291997377404225
10768,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.91853489104126,-0.126707905011473,0.0684995085563233,0.0778475183170827
10621,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.121237932536612,-1.9558293910783,-0.0484861480889495,0.0360574217561723
10698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.343353252577767,-1.04827403825173,0.00574228240439622,0.0140777338446916
10530,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.70934048806124,-1.53115932279842,-0.0466798116306231,0.0343410249862545
10663,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.130488670019657,-0.893343210876441,-0.175637555589834,0.039628326378092
10537,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.703053911233,-1.50450434230835,-0.0446407452266347,0.0271317107633202
10817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.16548503828775,0.163860905476157,-0.19802623706258,0.0303081576302372
10677,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.311449278624184,0.900200914501844,0.105383336963425,0.0136420593284836
10789,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.616190621923798,0.496007825875078,0.0700619343624084,0.0420463408170569
10691,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.509910570496779,-0.176084825821658,0.0259550977556504,0.0137300880360377
10628,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.222148213723685,-0.483867323910429,-0.235148114544141,0.0209519021073817
10551,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.162867520909808,-1.25476811884527,-0.106403604240591,0.0424470183209093
10740,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.37585905707319,2.11489933048346,-0.0148497481573132,0.00564976046645477
10516,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.00879072557723859,-0.450137693789185,0.0240076821753739,0.0296641571747594
10789,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.937394621525965,-0.0467429635412682,-0.00787689084050567,0.024071461546098
10649,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.117915516363188,-0.94665317185657,-0.0479816819410359,0.016195014167888
10691,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.0597039661659908,-0.714323822254712,-0.236784044625892,0.0201845097477668
10593,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1.37633296867708,-0.636655369306596,0.0320545172431115,0.00799118044436563
10600,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-1.15983399371578,-2.487360277649,-0.179536474372159,0.0280713747304555
10740,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.299322567881414,-0.810918785647795,-0.0906119056454736,0.0341757452625703
10761,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-1.07759051727594,-0.420991344257972,-0.137127725355571,0.00619784798447256
10607,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.275808619311557,-1.38976288162053,0.148603813274925,0.00817426197816912
10831,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,-1.00399649203732,-0.346827018728418,-0.112357122482041,0.0366103484199442
10544,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,-0.659930518007977,-3.08229488510401,-0.232554376255012,0.040521647851773
10572,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1.51189507135735,-1.26218939960493,-0.115010307609862,0.0155344716449443
10621,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.073685035392935,-0.971335931170013,-0.0642653519571705,0.0116401243442679
10558,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,-2.04084126510846,-2.23419366120179,0.576042267139343,0.0421285430488071
10817,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.727496661624018,1.97352314409616,0.010341820954335,0.0161365997860359
10810,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.245813083054951,2.23455978341294,-0.0991558882091234,0.0149369294658859
10761,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-0.715523708914979,-0.0558743547875938,0.232334392739685,0.0191072902992064
10852,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.27772617286768,0.813328019949215,0.158903673404497,0.0287478684873613
10593,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.317289354074779,-0.54926914707674,-0.179466705835587,0.0260879507290352
10698,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.878263955685976,-0.514546834801966,-0.344738858524386,0.0159097831653205
10481,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.280691491159463,-3.2055641109769,0.127784395743683,0.0117766181705263
10551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.897641238657725,-0.230413835708733,0.00823372228941223,0.0218055248169097
10873,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.259735030480239,2.80660389772257,-0.0638268231683036,0.0260419932886769
10495,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.229804962820948,-2.97084483327607,0.0847769015028675,0.0212996931036597
10838,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.717198072634128,2.2547307497431,0.0223171307933887,0.0172956960154112
10649,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.215779738034668,0.803118688526947,0.131988356884368,0.0350959846177674
10614,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1.06521028935695,-0.98874322999106,-0.0413411955742636,0.0610820168328067
10663,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,-1.3013105933618,-0.121917095900143,0.095879855964822,0.0318831961969889
10789,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.673192034836483,2.06814588631263,0.097112383027127,0.0285453127590609
10523,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,-0.895664827936282,-2.3408410033176,-0.380525094444995,0.0371992282397238
10726,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.384613635896425,0.885543113755593,0.162456072078388,0.0198110330474139
10628,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.715716634652453,-0.570316279540548,-0.254286918003201,0.0302765497182221
10628,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.128214105353078,-1.2278607775035,-0.173537626704709,0.0481019663348371
10873,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-0.229903277147656,1.714376535302,0.173852778302001,0.00779919541790406
10551,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.135955060426424,-1.08134150317211,-0.0768011334091906,0.0193108399429962
10831,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.613047274134412,0.478303908869508,0.0614754778498668,0.0130155988550354
10684,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,-1.39069355712308,-0.0514898504153046,-0.0191540022057025,0.0360650796624414
10866,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.39304414845455,1.23141972102571,-0.184144472730177,0.0135359724891849
10684,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.679802663813382,0.561738905521536,0.169713633767966,0.0161464497289134
10607,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.932987104462768,1.0025521267634,-0.151288893797779,0.024363827798882
10761,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.484636542809303,-0.812891006824416,-0.164854594912235,0.0195246454939934
10852,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.24856785339309,1.01457068412594,0.109296147974119,0.0114472665165561
10761,1,0,1,0,2,0,0,0,1,0,0,1,1,0,0,1,1,0,0,-0.724571867739637,-0.804823710529209,-0.250451007665295,0.0203904970869005
10824,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.58548835444111,0.542833772695293,-0.215885457567578,0.0390056728538534
10796,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.581614389993238,0.345029006419174,-0.0716709928759769,0.00896104075403275
10810,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.814695676512583,1.2102055002764,0.0902068584063612,0.0150302584421385
10810,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.57291520078464,0.489523811715158,-0.285173214750537,0.0224988553466594
10565,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.209526582116412,-1.19190586748563,0.127790424839509,0.0251765317103498
10614,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.546413662254454,0.304726796606229,-0.110208552005288,0.0304290052483583
10866,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.535791518590401,1.37775905489231,-0.0561445770142431,0.025957506239039
10551,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1.43289058017057,0.407617519308387,-0.0249605752731039,0.0117851269675418
10803,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.5666286239564,0.462868831225088,-0.296053535094712,0.028114084303437
10768,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.53519573981523,0.329593928774754,-0.244743316049566,0.0464071999023748
10523,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1.55590110915499,-1.44877426303539,-0.0773233817553371,0.0289198040731284
10544,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00987330036160911,-1.19948593668851,-0.0690166976843476,0.0217227260063459
10607,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.0801960553937782,-1.10658305479697,-0.0677907718913185,0.0198626259749358
10803,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,-0.978850184724384,-0.453446940688687,-0.257182500950066,0.0212410332997035
10803,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-2.31830536862644,0.801358260360948,0.252067244571488,0.0853922529801337
10866,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.202883029704034,1.21388472959866,-0.334470196842363,0.0553862610636977
10663,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.590419700052099,0.491311660036698,0.0326848526462852,0.020805877794548
10880,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.0934424838400401,1.88737084965868,-0.0218195204532299,0.0124751441689558
10880,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0924456543760848,3.01696655096231,-0.108253978085818,0.0437937593038584
10551,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1.14424273704776,-1.18990622615345,-0.15185021799418,0.0397052761290976
10712,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-1.06673986955464,0.044470564060606,-0.00374626324210312,0.0208516008969702
10572,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,-0.685076825320917,-2.97567496314374,-0.222472873160333,0.0419784465432122
10817,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.21713496925191,0.881295781675601,0.138449402847978,0.0147266015068161
10852,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.08211360894991,1.09650784677277,-0.0210196473213641,0.0192901560971943
10593,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1.2098787242339,-0.718592531953423,-0.0290563101766696,0.0262952375329459
10684,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.581938442141902,-1.18803295486198,-0.160564086411113,0.0360128922924023
10775,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.856231445097792,1.73165609850894,-0.0259620935457398,0.0263449998290559
10516,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.917197288988808,-1.04000130178024,-0.200093066499244,0.0262393036459025
10600,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.0183874185134934,0.634068816523516,-0.0217665135536724,0.0217112433032381
10607,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.54012708542622,0.278071816116165,-0.105604296731842,0.031575797629918
10852,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,-0.901676915901044,1.9604587126799,-0.106334648673287,0.0245528667672813
10845,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.60434808492581,0.622798714165492,-0.21428938242023,0.0293839975794282
10747,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.374315046906534,1.16675071940252,0.107948640808792,0.0233831019839917
10831,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.42532068682616,0.651425915832184,-0.0202711152937191,0.0209074382003129
10649,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.244938057509264,0.601876024350222,-0.0173583048050478,0.0070205666031372
10726,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-1.44137983157207,-0.267336464429637,-0.103181089769223,0.00921941651958927
10579,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,-2.57849762269565,-3.44769874632888,0.501885937816812,0.0475851834822405
10817,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.698338342149422,2.17476580827289,-0.00201465451472928,0.0257547544307381
10796,1,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.61704349455088,1.30369459463491,0.086892344064268,0.0456014141600055
10537,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.150294367253338,-1.30807807982541,-0.0625549028617673,0.0471489349137649
10733,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.846452612802421,-0.189581558554418,-0.0697889480468686,0.0661811869051736
10705,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,-1.32465587941588,-2.09707326628336,-0.120774193713785,0.0484635312189656
10775,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.39630041506535,0.347001227595801,-0.241596157781144,0.0192009585959285
10544,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.425993997142263,-1.72817264274205,-0.0249189598673492,0.00997567930858052
10621,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.709430057824219,-0.596971260030612,-0.200563233255562,0.0502420182226248
10845,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.43789384048263,0.704735876812319,0.0151143442158201,0.0214595147841115
10747,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.736381855267496,0.80163372993214,0.119760738307564,0.021471574939561
10607,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.54012708542622,0.278071816116165,-0.0813940547292995,0.0402210754596221
10698,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-1.02101132582183,-0.660886168668575,-0.187304796590394,0.0285581736871444
10551,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.149937509032103,-0.299327799911808,-0.0410102972715533,0.0669570603690479
10684,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.151281611009236,1.00879305763874,-0.0900023482040674,0.0224232454129198
10621,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.45483601741121,-1.41839008328722,-0.0599585614281717,0.0224427748377365
10845,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.27143959603945,0.786673039459145,0.159673912447525,0.00781254552621959
10873,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.263334577156643,2.62519458100187,0.0318795560986488,0.0152255995914694
10831,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-2.32637269888638,0.0206621684682994,-0.105714745819415,0.0826353449103403
10593,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0988313427058749,-1.07795585313028,-0.0645210478516696,0.0105598662728321
10705,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.522483724153249,-0.122774864841524,0.0613366266721369,0.00614631277123286
10747,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.25517848236999,-0.49183629666515,-0.212724380262456,0.0355787178190203
10656,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-0.710127813459383,-1.0417786424378,-0.145292341412502,0.0352986518633803
10572,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1.77609765804683,0.85269945024897,-0.0553614444198628,0.0156143197752107
10782,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.961455058810089,0.756003580272799,0.0402992647291896,0.0106746264583866
10572,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.39539624466206,-1.88719755617829,0.023170552614149,0.024579495818717
10817,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.698338342149422,2.17476580827289,0.0429192354573947,0.0515198107604883
10649,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1.09664317349812,-0.85546832754072,-0.133059334923828,0.0341131416481147
10558,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.0465101865466486,-0.290207810848781,0.0420317339551393,0.0073852911363407
10866,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.257048000328407,2.5985396005118,0.0631843818362326,0.0243023922138744
10705,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.600798172626606,-1.10806801339178,-0.162312934356157,0.0192020340614222
10817,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.698338342149422,2.17476580827289,0.0500107882780434,0.0438645517724055
10705,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,-1.77486248374667,-1.55883426985031,0.196592591792237,0.0530209579127326
10782,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.02897226636921,1.67637391635218,-0.152242313384607,0.0303852579502887
